,SKU,Quantity,Service Level,Turnaround,Price,Paper Type,Sides Printed,Size
0,FL-170S-VK-40,25,express,0,16.54,170gsilk,oneside,carresmall
1,FL-170S-VK-40,25,standard,2,15.04,170gsilk,oneside,carresmall
2,FL-170S-VK-40,25,saver,4,14.29,170gsilk,oneside,carresmall
3,FL-170S-A6-40,25,saver,4,14.29,170gsilk,oneside,a6
4,FL-170S-VG-40,25,saver,4,14.46,170gsilk,oneside,carrelarge
5,FL-170S-VG-40,25,standard,2,15.23,170gsilk,oneside,carrelarge
6,FL-170S-VG-40,25,express,0,17.64,170gsilk,oneside,carrelarge
7,FL-170S-A6-40,25,standard,2,15.04,170gsilk,oneside,a6
8,FL-170S-XL-44,25,saver,4,15.45,170gsilk,bothsides,xlong
9,FL-170S-XL-44,25,standard,2,20.23,170gsilk,bothsides,xlong
10,FL-170S-XL-44,25,express,0,24.83,170gsilk,bothsides,xlong
11,FL-170S-US-40,25,express,0,17.57,170gsilk,oneside,us
12,FL-170S-US-40,25,standard,2,15.33,170gsilk,oneside,us
13,FL-170S-US-40,25,saver,4,14.56,170gsilk,oneside,us
14,FL-170S-VM-44,25,saver,4,15.04,170gsilk,bothsides,carremedium
15,FL-170S-VM-44,25,standard,2,15.83,170gsilk,bothsides,carremedium
16,FL-170S-VM-44,25,express,0,17.41,170gsilk,bothsides,carremedium
17,FL-170S-VK-44,25,saver,4,15.04,170gsilk,bothsides,carresmall
18,FL-170S-VG-44,25,saver,4,15.98,170gsilk,bothsides,carrelarge
19,FL-170S-VG-44,25,standard,2,16.82,170gsilk,bothsides,carrelarge
20,FL-170S-VG-44,25,express,0,18.5,170gsilk,bothsides,carrelarge
21,FL-170S-VK-44,25,express,0,17.41,170gsilk,bothsides,carresmall
22,FL-170S-VK-44,25,standard,2,15.83,170gsilk,bothsides,carresmall
23,FL-170S-A6-40,25,express,0,16.54,170gsilk,oneside,a6
24,FL-170S-AL-44,25,saver,4,14.53,170gsilk,bothsides,along
25,FL-170S-AL-44,25,standard,2,19.31,170gsilk,bothsides,along
26,FL-170S-AL-44,25,express,0,23.91,170gsilk,bothsides,along
27,FL-170S-VM-40,25,standard,2,14.95,170gsilk,oneside,carremedium
28,FL-170S-VM-40,25,saver,4,14.19,170gsilk,oneside,carremedium
29,FL-170S-A5-40,25,express,0,16.54,170gsilk,oneside,a5
30,FL-170S-VM-40,25,express,0,16.54,170gsilk,oneside,carremedium
31,FL-170S-A7-40,25,saver,4,11.49,170gsilk,oneside,a7
32,FL-170S-A7-40,25,standard,2,12.12,170gsilk,oneside,a7
33,FL-170S-A7-40,25,express,0,14.02,170gsilk,oneside,a7
34,FL-170S-A4-44,25,standard,2,16.82,170gsilk,bothsides,a4
35,FL-170S-A4-44,25,saver,4,15.98,170gsilk,bothsides,a4
36,FL-170S-A4-44,25,express,0,18.5,170gsilk,bothsides,a4
37,FL-170S-A5-40,25,saver,4,14.29,170gsilk,oneside,a5
38,FL-170S-A5-40,25,standard,2,15.04,170gsilk,oneside,a5
39,FL-170S-A5-44,25,express,0,17.41,170gsilk,bothsides,a5
40,FL-170S-A5-44,25,standard,2,15.83,170gsilk,bothsides,a5
41,FL-170S-A5-44,25,saver,4,15.04,170gsilk,bothsides,a5
42,FL-170S-US-44,25,express,0,18.5,170gsilk,bothsides,us
43,FL-170S-US-44,25,standard,2,16.61,170gsilk,bothsides,us
44,FL-170S-US-44,25,saver,4,15.78,170gsilk,bothsides,us
45,FL-170S-A4-40,25,standard,2,15.98,170gsilk,oneside,a4
46,FL-170S-AL-40,25,express,0,23.45,170gsilk,oneside,along
47,FL-170S-AL-40,25,standard,2,18.85,170gsilk,oneside,along
48,FL-170S-AL-40,25,saver,4,14.07,170gsilk,oneside,along
49,FL-170S-A4-40,25,saver,4,15.18,170gsilk,oneside,a4
50,FL-170S-A6-44,25,express,0,17.41,170gsilk,bothsides,a6
51,FL-170S-A6-44,25,standard,2,15.83,170gsilk,bothsides,a6
52,FL-170S-A6-44,25,saver,4,15.04,170gsilk,bothsides,a6
53,FL-170S-A7-44,25,saver,4,12.69,170gsilk,bothsides,a7
54,FL-170S-A7-44,25,standard,2,13.36,170gsilk,bothsides,a7
55,FL-170S-A7-44,25,express,0,15.46,170gsilk,bothsides,a7
56,FL-170S-XL-40,25,saver,4,14.71,170gsilk,oneside,xlong
57,FL-170S-XL-40,25,standard,2,19.31,170gsilk,oneside,xlong
58,FL-170S-XL-40,25,express,0,23.91,170gsilk,oneside,xlong
59,FL-170S-A4-40,25,express,0,17.57,170gsilk,oneside,a4
60,FL-170S-A4-40,50,express,0,19.65,170gsilk,oneside,a4
61,FL-170S-A7-44,50,express,0,15.63,170gsilk,bothsides,a7
62,FL-170S-A7-44,50,standard,2,13.51,170gsilk,bothsides,a7
63,FL-170S-A7-44,50,saver,4,12.83,170gsilk,bothsides,a7
64,FL-170S-A4-44,50,standard,2,18.8,170gsilk,bothsides,a4
65,FL-170S-A4-44,50,saver,4,17.86,170gsilk,bothsides,a4
66,FL-170S-VM-40,50,express,0,17.57,170gsilk,oneside,carremedium
67,FL-170S-VM-40,50,standard,2,15.98,170gsilk,oneside,carremedium
68,FL-170S-VM-40,50,saver,4,15.18,170gsilk,oneside,carremedium
69,FL-170S-A4-44,50,express,0,20.68,170gsilk,bothsides,a4
70,FL-170S-A4-40,50,standard,2,17.86,170gsilk,oneside,a4
71,FL-170S-A4-40,50,saver,4,16.97,170gsilk,oneside,a4
72,FL-170S-VG-44,50,saver,4,17.86,170gsilk,bothsides,carrelarge
73,FL-170S-VG-44,50,express,0,20.68,170gsilk,bothsides,carrelarge
74,FL-170S-VG-44,50,standard,2,18.8,170gsilk,bothsides,carrelarge
75,FL-170S-XL-40,50,saver,4,15.91,170gsilk,oneside,xlong
76,FL-170S-XL-40,50,standard,2,20.69,170gsilk,oneside,xlong
77,FL-170S-XL-40,50,express,0,25.29,170gsilk,oneside,xlong
78,FL-170S-A5-44,50,saver,4,15.98,170gsilk,bothsides,a5
79,FL-170S-A5-44,50,standard,2,16.82,170gsilk,bothsides,a5
80,FL-170S-A5-44,50,express,0,18.5,170gsilk,bothsides,a5
81,FL-170S-AL-40,50,express,0,23.91,170gsilk,oneside,along
82,FL-170S-AL-40,50,standard,2,19.31,170gsilk,oneside,along
83,FL-170S-AL-40,50,saver,4,14.71,170gsilk,oneside,along
84,FL-170S-A7-40,50,express,0,14.19,170gsilk,oneside,a7
85,FL-170S-A7-40,50,standard,2,12.25,170gsilk,oneside,a7
86,FL-170S-A7-40,50,saver,4,11.65,170gsilk,oneside,a7
87,FL-170S-AL-44,50,express,0,24.83,170gsilk,bothsides,along
88,FL-170S-AL-44,50,standard,2,20.23,170gsilk,bothsides,along
89,FL-170S-AL-44,50,saver,4,15.45,170gsilk,bothsides,along
90,FL-170S-A5-40,50,express,0,17.57,170gsilk,oneside,a5
91,FL-170S-A5-40,50,standard,2,15.98,170gsilk,oneside,a5
92,FL-170S-A5-40,50,saver,4,15.18,170gsilk,oneside,a5
93,FL-170S-XL-44,50,saver,4,17.47,170gsilk,bothsides,xlong
94,FL-170S-XL-44,50,standard,2,22.07,170gsilk,bothsides,xlong
95,FL-170S-XL-44,50,express,0,26.67,170gsilk,bothsides,xlong
96,FL-170S-VG-40,50,saver,4,17.44,170gsilk,oneside,carrelarge
97,FL-170S-VG-40,50,standard,2,18.35,170gsilk,oneside,carrelarge
98,FL-170S-VG-40,50,express,0,21.26,170gsilk,oneside,carrelarge
99,FL-170S-US-40,50,express,0,18.1,170gsilk,oneside,us
100,FL-170S-US-40,50,standard,2,16.45,170gsilk,oneside,us
101,FL-170S-US-40,50,saver,4,15.63,170gsilk,oneside,us
102,FL-170S-VK-40,50,express,0,17.07,170gsilk,oneside,carresmall
103,FL-170S-A6-44,50,saver,4,15.51,170gsilk,bothsides,a6
104,FL-170S-A6-44,50,standard,2,16.33,170gsilk,bothsides,a6
105,FL-170S-A6-44,50,express,0,17.96,170gsilk,bothsides,a6
106,FL-170S-VK-40,50,saver,4,14.74,170gsilk,oneside,carresmall
107,FL-170S-VK-40,50,standard,2,15.51,170gsilk,oneside,carresmall
108,FL-170S-A6-40,50,standard,2,15.51,170gsilk,oneside,a6
109,FL-170S-A6-40,50,saver,4,14.74,170gsilk,oneside,a6
110,FL-170S-A6-40,50,express,0,17.07,170gsilk,oneside,a6
111,FL-170S-VK-44,50,express,0,17.96,170gsilk,bothsides,carresmall
112,FL-170S-VK-44,50,standard,2,16.33,170gsilk,bothsides,carresmall
113,FL-170S-VK-44,50,saver,4,15.51,170gsilk,bothsides,carresmall
114,FL-170S-VM-44,50,express,0,18.5,170gsilk,bothsides,carremedium
115,FL-170S-VM-44,50,standard,2,16.82,170gsilk,bothsides,carremedium
116,FL-170S-VM-44,50,saver,4,15.98,170gsilk,bothsides,carremedium
117,FL-170S-US-44,50,saver,4,16.37,170gsilk,bothsides,us
118,FL-170S-US-44,50,standard,2,17.22,170gsilk,bothsides,us
119,FL-170S-US-44,50,express,0,19.05,170gsilk,bothsides,us
120,FL-170S-XL-40,75,express,0,26.21,170gsilk,oneside,xlong
121,FL-170S-XL-40,75,standard,2,21.61,170gsilk,oneside,xlong
122,FL-170S-XL-40,75,saver,4,17.01,170gsilk,oneside,xlong
123,FL-170S-VG-44,75,saver,4,19.99,170gsilk,bothsides,carrelarge
124,FL-170S-VG-44,75,standard,2,21.06,170gsilk,bothsides,carrelarge
125,FL-170S-VG-44,75,express,0,22.32,170gsilk,bothsides,carrelarge
126,FL-170S-US-44,75,saver,4,16.65,170gsilk,bothsides,us
127,FL-170S-US-44,75,standard,2,17.52,170gsilk,bothsides,us
128,FL-170S-US-44,75,express,0,19.32,170gsilk,bothsides,us
129,FL-170S-A5-44,75,saver,4,16.45,170gsilk,bothsides,a5
130,FL-170S-A5-44,75,standard,2,17.32,170gsilk,bothsides,a5
131,FL-170S-A5-44,75,express,0,19.05,170gsilk,bothsides,a5
132,FL-170S-A6-44,75,saver,4,15.75,170gsilk,bothsides,a6
133,FL-170S-A6-44,75,standard,2,16.58,170gsilk,bothsides,a6
134,FL-170S-A6-44,75,express,0,18.23,170gsilk,bothsides,a6
135,FL-170S-VM-40,75,express,0,18.09,170gsilk,oneside,carremedium
136,FL-170S-VM-40,75,standard,2,16.45,170gsilk,oneside,carremedium
137,FL-170S-VM-40,75,saver,4,15.63,170gsilk,oneside,carremedium
138,FL-170S-A6-40,75,saver,4,14.96,170gsilk,oneside,a6
139,FL-170S-A6-40,75,standard,2,15.75,170gsilk,oneside,a6
140,FL-170S-A4-44,75,express,0,22.32,170gsilk,bothsides,a4
141,FL-170S-A4-44,75,standard,2,20.29,170gsilk,bothsides,a4
142,FL-170S-A4-44,75,saver,4,19.27,170gsilk,bothsides,a4
143,FL-170S-A6-40,75,express,0,17.32,170gsilk,oneside,a6
144,FL-170S-A4-40,75,express,0,21.2,170gsilk,oneside,a4
145,FL-170S-A4-40,75,standard,2,19.27,170gsilk,oneside,a4
146,FL-170S-A4-40,75,saver,4,18.31,170gsilk,oneside,a4
147,FL-170S-A7-44,75,express,0,15.78,170gsilk,bothsides,a7
148,FL-170S-A7-44,75,standard,2,13.62,170gsilk,bothsides,a7
149,FL-170S-A7-44,75,saver,4,12.94,170gsilk,bothsides,a7
150,FL-170S-VM-44,75,standard,2,17.32,170gsilk,bothsides,carremedium
151,FL-170S-VM-44,75,express,0,19.05,170gsilk,bothsides,carremedium
152,FL-170S-VK-44,75,saver,4,15.75,170gsilk,bothsides,carresmall
153,FL-170S-VK-44,75,standard,2,16.58,170gsilk,bothsides,carresmall
154,FL-170S-VK-44,75,express,0,18.23,170gsilk,bothsides,carresmall
155,FL-170S-VM-44,75,saver,4,16.45,170gsilk,bothsides,carremedium
156,FL-170S-VG-40,75,standard,2,20.14,170gsilk,oneside,carrelarge
157,FL-170S-VG-40,75,saver,4,19.14,170gsilk,oneside,carrelarge
158,FL-170S-XL-44,75,express,0,28.51,170gsilk,bothsides,xlong
159,FL-170S-XL-44,75,standard,2,23.91,170gsilk,bothsides,xlong
160,FL-170S-XL-44,75,saver,4,19.31,170gsilk,bothsides,xlong
161,FL-170S-VG-40,75,express,0,23.32,170gsilk,oneside,carrelarge
162,FL-170S-VK-40,75,standard,2,15.75,170gsilk,oneside,carresmall
163,FL-170S-VK-40,75,express,0,17.32,170gsilk,oneside,carresmall
164,FL-170S-VK-40,75,saver,4,14.96,170gsilk,oneside,carresmall
165,FL-170S-A7-40,75,express,0,14.34,170gsilk,oneside,a7
166,FL-170S-A7-40,75,standard,2,12.37,170gsilk,oneside,a7
167,FL-170S-A7-40,75,saver,4,11.77,170gsilk,oneside,a7
168,FL-170S-AL-44,75,express,0,25.75,170gsilk,bothsides,along
169,FL-170S-AL-44,75,standard,2,21.15,170gsilk,bothsides,along
170,FL-170S-AL-44,75,saver,4,16.55,170gsilk,bothsides,along
171,FL-170S-AL-40,75,saver,4,15.45,170gsilk,oneside,along
172,FL-170S-AL-40,75,standard,2,20.23,170gsilk,oneside,along
173,FL-170S-AL-40,75,express,0,24.83,170gsilk,oneside,along
174,FL-170S-A5-40,75,saver,4,15.63,170gsilk,oneside,a5
175,FL-170S-A5-40,75,standard,2,16.45,170gsilk,oneside,a5
176,FL-170S-A5-40,75,express,0,18.09,170gsilk,oneside,a5
177,FL-170S-US-40,75,express,0,18.36,170gsilk,oneside,us
178,FL-170S-US-40,75,standard,2,16.69,170gsilk,oneside,us
179,FL-170S-US-40,75,saver,4,15.85,170gsilk,oneside,us
180,FL-170S-VK-40,100,express,0,17.57,170gsilk,oneside,carresmall
181,FL-170S-A4-40,100,saver,4,19.64,170gsilk,oneside,a4
182,FL-170S-A4-40,100,standard,2,20.68,170gsilk,oneside,a4
183,FL-170S-A4-40,100,express,0,22.75,170gsilk,oneside,a4
184,FL-170S-VK-40,100,saver,4,15.18,170gsilk,oneside,carresmall
185,FL-170S-VK-40,100,standard,2,15.98,170gsilk,oneside,carresmall
186,FL-170S-A7-44,100,express,0,15.95,170gsilk,bothsides,a7
187,FL-170S-A7-44,100,standard,2,13.77,170gsilk,bothsides,a7
188,FL-170S-A7-44,100,saver,4,13.08,170gsilk,bothsides,a7
189,FL-170S-A5-40,100,saver,4,16.07,170gsilk,oneside,a5
190,FL-170S-A4-44,100,express,0,23.95,170gsilk,bothsides,a4
191,FL-170S-A5-40,100,standard,2,16.92,170gsilk,oneside,a5
192,FL-170S-A5-40,100,express,0,18.61,170gsilk,oneside,a5
193,FL-170S-A4-44,100,standard,2,21.77,170gsilk,bothsides,a4
194,FL-170S-A4-44,100,saver,4,20.68,170gsilk,bothsides,a4
195,FL-170S-VM-40,100,express,0,18.61,170gsilk,oneside,carremedium
196,FL-170S-VM-40,100,standard,2,16.92,170gsilk,oneside,carremedium
197,FL-170S-VM-40,100,saver,4,16.07,170gsilk,oneside,carremedium
198,FL-170S-US-44,100,express,0,19.59,170gsilk,bothsides,us
199,FL-170S-US-44,100,standard,2,17.81,170gsilk,bothsides,us
200,FL-170S-US-44,100,saver,4,16.92,170gsilk,bothsides,us
201,FL-170S-AL-40,100,express,0,25.29,170gsilk,oneside,along
202,FL-170S-AL-40,100,standard,2,20.69,170gsilk,oneside,along
203,FL-170S-AL-40,100,saver,4,15.91,170gsilk,oneside,along
204,FL-170S-AL-44,100,saver,4,17.47,170gsilk,bothsides,along
205,FL-170S-AL-44,100,standard,2,22.07,170gsilk,bothsides,along
206,FL-170S-AL-44,100,express,0,26.67,170gsilk,bothsides,along
207,FL-170S-A5-44,100,standard,2,17.81,170gsilk,bothsides,a5
208,FL-170S-A5-44,100,express,0,19.59,170gsilk,bothsides,a5
209,FL-170S-A5-44,100,saver,4,16.92,170gsilk,bothsides,a5
210,FL-170S-A7-40,100,saver,4,11.84,170gsilk,oneside,a7
211,FL-170S-A7-40,100,standard,2,12.46,170gsilk,oneside,a7
212,FL-170S-A7-40,100,express,0,14.42,170gsilk,oneside,a7
213,FL-170S-A6-40,100,express,0,17.57,170gsilk,oneside,a6
214,FL-170S-VK-44,100,express,0,18.5,170gsilk,bothsides,carresmall
215,FL-170S-VK-44,100,standard,2,16.82,170gsilk,bothsides,carresmall
216,FL-170S-VK-44,100,saver,4,15.98,170gsilk,bothsides,carresmall
217,FL-170S-A6-40,100,standard,2,15.98,170gsilk,oneside,a6
218,FL-170S-A6-40,100,saver,4,15.18,170gsilk,oneside,a6
219,FL-170S-VG-44,100,express,0,23.95,170gsilk,bothsides,carrelarge
220,FL-170S-XL-40,100,express,0,27.59,170gsilk,oneside,xlong
221,FL-170S-XL-40,100,standard,2,22.99,170gsilk,oneside,xlong
222,FL-170S-XL-40,100,saver,4,18.21,170gsilk,oneside,xlong
223,FL-170S-VG-44,100,saver,4,20.68,170gsilk,bothsides,carrelarge
224,FL-170S-VG-44,100,standard,2,21.77,170gsilk,bothsides,carrelarge
225,FL-170S-XL-44,100,express,0,30.35,170gsilk,bothsides,xlong
226,FL-170S-XL-44,100,saver,4,21.15,170gsilk,bothsides,xlong
227,FL-170S-XL-44,100,standard,2,25.75,170gsilk,bothsides,xlong
228,FL-170S-US-40,100,saver,4,16.07,170gsilk,oneside,us
229,FL-170S-VG-40,100,standard,2,21.69,170gsilk,oneside,carrelarge
230,FL-170S-VG-40,100,express,0,25.12,170gsilk,oneside,carrelarge
231,FL-170S-VM-44,100,saver,4,16.92,170gsilk,bothsides,carremedium
232,FL-170S-VM-44,100,standard,2,17.81,170gsilk,bothsides,carremedium
233,FL-170S-VM-44,100,express,0,19.59,170gsilk,bothsides,carremedium
234,FL-170S-A6-44,100,express,0,18.5,170gsilk,bothsides,a6
235,FL-170S-A6-44,100,standard,2,16.82,170gsilk,bothsides,a6
236,FL-170S-A6-44,100,saver,4,15.98,170gsilk,bothsides,a6
237,FL-170S-VG-40,100,saver,4,20.62,170gsilk,oneside,carrelarge
238,FL-170S-US-40,100,express,0,18.61,170gsilk,oneside,us
239,FL-170S-US-40,100,standard,2,16.92,170gsilk,oneside,us
240,FL-170S-XL-40,150,express,0,29.89,170gsilk,oneside,xlong
241,FL-170S-XL-40,150,standard,2,25.29,170gsilk,oneside,xlong
242,FL-170S-XL-40,150,saver,4,20.69,170gsilk,oneside,xlong
243,FL-170S-US-40,150,express,0,19.14,170gsilk,oneside,us
244,FL-170S-VG-40,150,express,0,27.26,170gsilk,oneside,carrelarge
245,FL-170S-VG-40,150,standard,2,23.54,170gsilk,oneside,carrelarge
246,FL-170S-VG-40,150,saver,4,22.36,170gsilk,oneside,carrelarge
247,FL-170S-VK-40,150,express,0,18.1,170gsilk,oneside,carresmall
248,FL-170S-VK-40,150,saver,4,15.63,170gsilk,oneside,carresmall
249,FL-170S-VK-40,150,standard,2,16.45,170gsilk,oneside,carresmall
250,FL-170S-US-40,150,saver,4,16.52,170gsilk,oneside,us
251,FL-170S-US-40,150,standard,2,17.39,170gsilk,oneside,us
252,FL-170S-XL-44,150,express,0,34.03,170gsilk,bothsides,xlong
253,FL-170S-XL-44,150,standard,2,29.43,170gsilk,bothsides,xlong
254,FL-170S-XL-44,150,saver,4,24.83,170gsilk,bothsides,xlong
255,FL-170S-VG-44,150,express,0,28.3,170gsilk,bothsides,carrelarge
256,FL-170S-AL-44,150,saver,4,19.31,170gsilk,bothsides,along
257,FL-170S-AL-44,150,standard,2,23.91,170gsilk,bothsides,along
258,FL-170S-AL-44,150,express,0,28.51,170gsilk,bothsides,along
259,FL-170S-A7-40,150,express,0,15.52,170gsilk,oneside,a7
260,FL-170S-A7-40,150,standard,2,13.4,170gsilk,oneside,a7
261,FL-170S-A7-40,150,saver,4,12.74,170gsilk,oneside,a7
262,FL-170S-A5-40,150,saver,4,19.64,170gsilk,oneside,a5
263,FL-170S-A5-40,150,standard,2,20.68,170gsilk,oneside,a5
264,FL-170S-A5-40,150,express,0,22.75,170gsilk,oneside,a5
265,FL-170S-VG-44,150,saver,4,24.44,170gsilk,bothsides,carrelarge
266,FL-170S-VG-44,150,standard,2,25.73,170gsilk,bothsides,carrelarge
267,FL-170S-A6-40,150,standard,2,16.45,170gsilk,oneside,a6
268,FL-170S-A6-40,150,express,0,18.1,170gsilk,oneside,a6
269,FL-170S-A6-40,150,saver,4,15.63,170gsilk,oneside,a6
270,FL-170S-AL-40,150,express,0,26.21,170gsilk,oneside,along
271,FL-170S-AL-40,150,standard,2,21.61,170gsilk,oneside,along
272,FL-170S-A5-44,150,saver,4,20.68,170gsilk,bothsides,a5
273,FL-170S-A5-44,150,standard,2,21.77,170gsilk,bothsides,a5
274,FL-170S-A5-44,150,express,0,23.95,170gsilk,bothsides,a5
275,FL-170S-A6-44,150,express,0,19.05,170gsilk,bothsides,a6
276,FL-170S-A6-44,150,standard,2,17.32,170gsilk,bothsides,a6
277,FL-170S-A6-44,150,saver,4,16.44,170gsilk,bothsides,a6
278,FL-170S-VK-44,150,saver,4,16.44,170gsilk,bothsides,carresmall
279,FL-170S-VK-44,150,standard,2,17.32,170gsilk,bothsides,carresmall
280,FL-170S-VK-44,150,express,0,19.05,170gsilk,bothsides,carresmall
281,FL-170S-A7-44,150,express,0,17.39,170gsilk,bothsides,a7
282,FL-170S-A7-44,150,standard,2,15.01,170gsilk,bothsides,a7
283,FL-170S-A7-44,150,saver,4,14.27,170gsilk,bothsides,a7
284,FL-170S-VM-44,150,saver,4,20.68,170gsilk,bothsides,carremedium
285,FL-170S-VM-44,150,standard,2,21.77,170gsilk,bothsides,carremedium
286,FL-170S-VM-44,150,express,0,23.95,170gsilk,bothsides,carremedium
287,FL-170S-AL-40,150,saver,4,17.01,170gsilk,oneside,along
288,FL-170S-US-44,150,express,0,20.14,170gsilk,bothsides,us
289,FL-170S-VM-40,150,express,0,22.75,170gsilk,oneside,carremedium
290,FL-170S-US-44,150,saver,4,17.39,170gsilk,bothsides,us
291,FL-170S-A4-40,150,express,0,26.89,170gsilk,oneside,a4
292,FL-170S-US-44,150,standard,2,18.31,170gsilk,bothsides,us
293,FL-170S-A4-44,150,saver,4,24.44,170gsilk,bothsides,a4
294,FL-170S-A4-44,150,express,0,28.3,170gsilk,bothsides,a4
295,FL-170S-A4-44,150,standard,2,25.73,170gsilk,bothsides,a4
296,FL-170S-A4-40,150,standard,2,24.44,170gsilk,oneside,a4
297,FL-170S-VM-40,150,saver,4,18.74,170gsilk,oneside,carremedium
298,FL-170S-VM-40,150,standard,2,19.71,170gsilk,oneside,carremedium
299,FL-170S-A4-40,150,saver,4,23.22,170gsilk,oneside,a4
300,FL-170S-VM-44,200,saver,4,23.06,170gsilk,bothsides,carremedium
301,FL-170S-VM-44,200,standard,2,24.28,170gsilk,bothsides,carremedium
302,FL-170S-VM-44,200,express,0,27.22,170gsilk,bothsides,carremedium
303,FL-170S-VK-44,200,standard,2,17.81,170gsilk,bothsides,carresmall
304,FL-170S-A6-40,200,saver,4,16.07,170gsilk,oneside,a6
305,FL-170S-A6-40,200,standard,2,16.92,170gsilk,oneside,a6
306,FL-170S-A6-40,200,express,0,18.61,170gsilk,oneside,a6
307,FL-170S-VG-44,200,express,0,32.66,170gsilk,bothsides,carrelarge
308,FL-170S-VG-44,200,standard,2,29.69,170gsilk,bothsides,carrelarge
309,FL-170S-VG-44,200,saver,4,28.21,170gsilk,bothsides,carrelarge
310,FL-170S-VK-44,200,saver,4,16.92,170gsilk,bothsides,carresmall
311,FL-170S-VK-44,200,express,0,19.59,170gsilk,bothsides,carresmall
312,FL-170S-A7-40,200,express,0,15.93,170gsilk,oneside,a7
313,FL-170S-A7-40,200,standard,2,13.75,170gsilk,oneside,a7
314,FL-170S-A7-40,200,saver,4,13.07,170gsilk,oneside,a7
315,FL-170S-A4-44,200,standard,2,29.69,170gsilk,bothsides,a4
316,FL-170S-A4-44,200,express,0,32.66,170gsilk,bothsides,a4
317,FL-170S-A4-44,200,saver,4,28.21,170gsilk,bothsides,a4
318,FL-170S-AL-44,200,standard,2,25.75,170gsilk,bothsides,along
319,FL-170S-AL-44,200,saver,4,21.15,170gsilk,bothsides,along
320,FL-170S-AL-44,200,express,0,30.35,170gsilk,bothsides,along
321,FL-170S-A4-40,200,express,0,31.03,170gsilk,oneside,a4
322,FL-170S-VK-40,200,saver,4,16.07,170gsilk,oneside,carresmall
323,FL-170S-VK-40,200,standard,2,16.92,170gsilk,oneside,carresmall
324,FL-170S-VK-40,200,express,0,18.61,170gsilk,oneside,carresmall
325,FL-170S-A4-40,200,saver,4,26.8,170gsilk,oneside,a4
326,FL-170S-A4-40,200,standard,2,28.21,170gsilk,oneside,a4
327,FL-170S-A5-40,200,saver,4,22.25,170gsilk,oneside,a5
328,FL-170S-A5-40,200,standard,2,23.41,170gsilk,oneside,a5
329,FL-170S-A5-40,200,express,0,25.85,170gsilk,oneside,a5
330,FL-170S-VM-40,200,saver,4,21.14,170gsilk,oneside,carremedium
331,FL-170S-VM-40,200,standard,2,22.24,170gsilk,oneside,carremedium
332,FL-170S-VM-40,200,express,0,25.77,170gsilk,oneside,carremedium
333,FL-170S-VG-40,200,express,0,31.17,170gsilk,oneside,carrelarge
334,FL-170S-VG-40,200,standard,2,28.33,170gsilk,oneside,carrelarge
335,FL-170S-VG-40,200,saver,4,25.5,170gsilk,oneside,carrelarge
336,FL-170S-XL-44,200,express,0,37.71,170gsilk,bothsides,xlong
337,FL-170S-XL-44,200,standard,2,33.11,170gsilk,bothsides,xlong
338,FL-170S-XL-44,200,saver,4,28.51,170gsilk,bothsides,xlong
339,FL-170S-US-40,200,saver,4,16.97,170gsilk,oneside,us
340,FL-170S-US-40,200,standard,2,17.86,170gsilk,oneside,us
341,FL-170S-US-40,200,express,0,19.65,170gsilk,oneside,us
342,FL-170S-A7-44,200,saver,4,14.47,170gsilk,bothsides,a7
343,FL-170S-A7-44,200,standard,2,15.23,170gsilk,bothsides,a7
344,FL-170S-A7-44,200,express,0,17.64,170gsilk,bothsides,a7
345,FL-170S-A6-44,200,express,0,19.59,170gsilk,bothsides,a6
346,FL-170S-A6-44,200,standard,2,17.81,170gsilk,bothsides,a6
347,FL-170S-A6-44,200,saver,4,16.92,170gsilk,bothsides,a6
348,FL-170S-US-44,200,saver,4,17.62,170gsilk,bothsides,us
349,FL-170S-XL-40,200,saver,4,22.99,170gsilk,oneside,xlong
350,FL-170S-US-44,200,standard,2,18.8,170gsilk,bothsides,us
351,FL-170S-US-44,200,express,0,20.68,170gsilk,bothsides,us
352,FL-170S-XL-40,200,standard,2,27.59,170gsilk,oneside,xlong
353,FL-170S-XL-40,200,express,0,32.19,170gsilk,oneside,xlong
354,FL-170S-AL-40,200,saver,4,18.21,170gsilk,oneside,along
355,FL-170S-AL-40,200,standard,2,22.99,170gsilk,oneside,along
356,FL-170S-AL-40,200,express,0,27.59,170gsilk,oneside,along
357,FL-170S-A5-44,200,express,0,27.22,170gsilk,bothsides,a5
358,FL-170S-A5-44,200,standard,2,24.74,170gsilk,bothsides,a5
359,FL-170S-A5-44,200,saver,4,23.5,170gsilk,bothsides,a5
360,FL-170S-US-40,250,saver,4,17.86,170gsilk,oneside,us
361,FL-170S-US-40,250,standard,2,18.8,170gsilk,oneside,us
362,FL-170S-US-40,250,express,0,20.68,170gsilk,oneside,us
363,FL-170S-VM-40,250,saver,4,23.3,170gsilk,oneside,carremedium
364,FL-170S-VM-40,250,standard,2,25.82,170gsilk,oneside,carremedium
365,FL-170S-VM-40,250,express,0,29.89,170gsilk,oneside,carremedium
366,FL-170S-VM-44,250,standard,2,25.94,170gsilk,bothsides,carremedium
367,FL-170S-US-44,250,standard,2,19.79,170gsilk,bothsides,us
368,FL-170S-US-44,250,express,0,21.77,170gsilk,bothsides,us
369,FL-170S-A7-40,250,saver,4,13.48,170gsilk,oneside,a7
